#time,trackpoint_type,latitude,longitude,altitude,accuracy_horizontal,accuracy_vertical,speed,altitude_gain,altitude_loss,sensor_distance,heartrate,cadence,power
"2023-07-18T15:17:17.915-04:00","SEGMENT_START_MANUAL",,,,,,,,,,,,
"2023-07-20T14:25:37.057-04:00","TRACKPOINT",40.725102,-74.252975,35.649902,3.79,,0,0,0,,,,
"2023-07-20T14:25:38.046-04:00","TRACKPOINT",40.725102,-74.252972,35.861511,3.79,,0.54,0,0,,,,
"2023-07-20T14:25:38.07-04:00","TRACKPOINT",40.725102,-74.252972,35.861511,3.79,,0.54,,,,,,
"2023-07-20T14:25:39.043-04:00","TRACKPOINT",40.725102,-74.252968,35.87085,3.79,,0,0,0,,,,
"2023-07-20T14:25:41.059-04:00","TRACKPOINT",40.725102,-74.252966,35.673462,3.79,,0,0,0,,,,
"2023-07-20T14:25:42.044-04:00","TRACKPOINT",40.725099,-74.252963,35.829102,3.79,,1.3,0,0,,,,
"2023-07-20T14:25:46.041-04:00","TRACKPOINT",40.72508,-74.252925,37.00238,3.825,,3.46,0,0,,,,
"2023-07-20T14:25:47.038-04:00","TRACKPOINT",40.725079,-74.252916,37.266724,3.79,,0,0,0,,,,
"2023-07-20T14:25:48.042-04:00","TRACKPOINT",40.725078,-74.252911,37.493469,3.79,,0,0,0,,,,
"2023-07-20T14:25:48.405-04:00","SEGMENT_END_MANUAL",,,,,,,0,0,,,,
"2023-07-20T15:39:41.752-04:00","SEGMENT_START_MANUAL",,,,,,,,,,,,
"2023-07-20T15:39:43.046-04:00","TRACKPOINT",40.725157,-74.252896,34.002991,8.661,,1.84,,,,,,
"2023-07-20T15:39:44.11-04:00","TRACKPOINT",40.725199,-74.252913,38.841553,10.393,,2.52,0,0,,,,
"2023-07-20T15:39:45.027-04:00","TRACKPOINT",40.725203,-74.252902,39.125183,9.041,,0,0,0,,,,
"2023-07-20T15:39:46.028-04:00","TRACKPOINT",40.725184,-74.252902,38.213806,6.802,,0,0,0,,,,
"2023-07-20T15:39:47.023-04:00","TRACKPOINT",40.7252,-74.252893,36.42865,6.654,,7.09,0,0,,,,
"2023-07-20T15:39:47.045-04:00","TRACKPOINT",40.7252,-74.252893,36.42865,6.654,,7.09,,,,,,
"2023-07-20T15:39:48.031-04:00","TRACKPOINT",40.725206,-74.2529,33.087646,5.88,,0,0,0,,,,
"2023-07-20T15:39:50.036-04:00","TRACKPOINT",40.725208,-74.252904,33.331116,5.452,,0,0,0,,,,
"2023-07-20T15:39:51.029-04:00","TRACKPOINT",40.725222,-74.252916,33.454468,5.29,,8.39,0,0,,,,
"2023-07-20T15:39:56.031-04:00","TRACKPOINT",40.725239,-74.253035,34.638733,4.421,,6.88,0,0,,,,
"2023-07-20T15:40:04.029-04:00","TRACKPOINT",40.725239,-74.252899,35.656494,4.192,,8.6,0,0,,,,
"2023-07-20T15:40:07.03-04:00","TRACKPOINT",40.725178,-74.252802,36.658997,4.36,,10.62,0,0,,,,
"2023-07-20T15:40:10.027-04:00","TRACKPOINT",40.725102,-74.25273,34.472107,4.381,,12.35,0,0,,,,
"2023-07-20T15:40:13.031-04:00","TRACKPOINT",40.725021,-74.252669,32.177124,4.435,,13.43,0,0,,,,
"2023-07-20T15:40:16.029-04:00","TRACKPOINT",40.724912,-74.252596,29.345276,4.949,,17.03,0,0,,,,
"2023-07-20T15:40:19.032-04:00","TRACKPOINT",40.72481,-74.252531,28.70697,6.207,,14.36,0,0,,,,
"2023-07-20T15:40:28.034-04:00","TRACKPOINT",40.724859,-74.252411,31.814941,4.386,,6.19,0,0,,,,
"2023-07-20T15:40:31.033-04:00","TRACKPOINT",40.724949,-74.252335,32.997681,4.342,,16.56,0,0,,,,
"2023-07-20T15:40:33.03-04:00","TRACKPOINT",40.725033,-74.252247,33.118347,4.229,,16.24,0,0,,,,
"2023-07-20T15:40:35.031-04:00","TRACKPOINT",40.725132,-74.252153,35.019775,5.447,,20.77,0,0,,,,
"2023-07-20T15:40:37.03-04:00","TRACKPOINT",40.725198,-74.252045,34.50885,5.966,,22.79,0,0,,,,
"2023-07-20T15:40:39.025-04:00","TRACKPOINT",40.725295,-74.251942,33.886719,6.192,,24.16,0,0,,,,
"2023-07-20T15:40:41.028-04:00","TRACKPOINT",40.725401,-74.251842,33.910034,5.419,,22.64,0,0,,,,
"2023-07-20T15:40:43.03-04:00","TRACKPOINT",40.725508,-74.251737,35.134827,5.069,,24.8,0,0,,,,
"2023-07-20T15:40:45.027-04:00","TRACKPOINT",40.725609,-74.251655,33.790222,5.306,,21.96,0,0,,,,
"2023-07-20T15:40:47.03-04:00","TRACKPOINT",40.72571,-74.251583,33.235352,5.387,,23.18,0,0,,,,
"2023-07-20T15:40:49.029-04:00","TRACKPOINT",40.725804,-74.251523,34.285095,4.559,,21.42,0,0,,,,
"2023-07-20T15:40:51.028-04:00","TRACKPOINT",40.725897,-74.251485,33.333801,4.591,,17.5,0,0,,,,
"2023-07-20T15:40:53.037-04:00","TRACKPOINT",40.725997,-74.25143,34.511963,5.184,,24.16,0,0,,,,
"2023-07-20T15:40:55.023-04:00","TRACKPOINT",40.726111,-74.25139,34.813904,5.873,,23.62,0,0,,,,
"2023-07-20T15:40:57.032-04:00","TRACKPOINT",40.726212,-74.251354,35.74054,7.298,,23.26,0,0,,,,
"2023-07-20T15:40:59.031-04:00","TRACKPOINT",40.726349,-74.251287,34.774109,6.494,,24.48,0,0,,,,
"2023-07-20T15:41:01.032-04:00","TRACKPOINT",40.72647,-74.251253,33.265198,7.102,,24.23,0,0,,,,
"2023-07-20T15:41:03.031-04:00","TRACKPOINT",40.726593,-74.251209,32.179993,9.105,,24.59,0,0,,,,
"2023-07-20T15:41:05.034-04:00","TRACKPOINT",40.726679,-74.251166,32.420288,10.045,,21.02,0,0,,,,
"2023-07-20T15:41:08.03-04:00","TRACKPOINT",40.726805,-74.251192,32.971741,11.331,,20.34,0,0,,,,
"2023-07-20T15:41:10.045-04:00","TRACKPOINT",40.726904,-74.251285,32.356995,9.299,,24.23,0,0,,,,
"2023-07-20T15:41:12.033-04:00","TRACKPOINT",40.726974,-74.25137,33.233826,6.411,,21.35,0,0,,,,
"2023-07-20T15:41:14.031-04:00","TRACKPOINT",40.727064,-74.251465,34.33783,5.34,,21.24,0,0,,,,
"2023-07-20T15:41:16.031-04:00","TRACKPOINT",40.727142,-74.251562,34.26178,5.67,,21.35,0,0,,,,
"2023-07-20T15:41:18.029-04:00","TRACKPOINT",40.727226,-74.251655,33.920227,6.319,,20.45,0,0,,,,
"2023-07-20T15:41:21.046-04:00","TRACKPOINT",40.727337,-74.251768,33.138428,5.378,,19.58,0,0,,,,
"2023-07-20T15:41:23.026-04:00","TRACKPOINT",40.727387,-74.251885,33.222229,4.938,,20.45,0,0,,,,
"2023-07-20T15:41:25.03-04:00","TRACKPOINT",40.727407,-74.25202,34.377563,4.372,,21.96,0,0,,,,
"2023-07-20T15:41:27.03-04:00","TRACKPOINT",40.727461,-74.252135,33.275452,4.749,,16.52,0,0,,,,
"2023-07-20T15:41:29.027-04:00","TRACKPOINT",40.727521,-74.252246,36.339172,4.613,,17.5,0,0,,,,
"2023-07-20T15:41:31.032-04:00","TRACKPOINT",40.727587,-74.252355,34.848999,5.326,,16.88,3,0,,,,
"2023-07-20T15:41:34.034-04:00","TRACKPOINT",40.727629,-74.252506,33.625122,5.889,,14.15,0,0,,,,
"2023-07-20T15:41:36.035-04:00","TRACKPOINT",40.727665,-74.252622,35.073914,5.601,,20.27,0,0,,,,
"2023-07-20T15:41:39.033-04:00","TRACKPOINT",40.727706,-74.252777,32.762146,4.554,,18.29,0,0,,,,
"2023-07-20T15:41:41.027-04:00","TRACKPOINT",40.727739,-74.252908,36.794678,4.887,,19.94,3,0,,,,
"2023-07-20T15:41:44.028-04:00","TRACKPOINT",40.727788,-74.253079,38.213135,4.83,,18,0,0,,,,
"2023-07-20T15:41:46.038-04:00","TRACKPOINT",40.727828,-74.253195,39.253174,5.35,,18.4,0,0,,,,
"2023-07-20T15:41:48.038-04:00","TRACKPOINT",40.727868,-74.253315,41.478882,4.692,,20.77,0,0,,,,
"2023-07-20T15:41:50.027-04:00","TRACKPOINT",40.727908,-74.253438,41.004639,4.366,,19.8,3,0,,,,
"2023-07-20T15:41:52.031-04:00","TRACKPOINT",40.727948,-74.253545,41.855896,4.508,,19.01,0,0,,,,
"2023-07-20T15:41:54.039-04:00","TRACKPOINT",40.727996,-74.253654,42.469971,4.601,,18.36,0,0,,,,
"2023-07-20T15:41:57.035-04:00","TRACKPOINT",40.728041,-74.253808,42.456543,4.474,,16.52,0,0,,,,
"2023-07-20T15:42:00.039-04:00","TRACKPOINT",40.728074,-74.253973,42.935791,4.621,,16.96,0,0,,,,
"2023-07-20T15:42:02.029-04:00","TRACKPOINT",40.728099,-74.254095,44.773926,4.259,,18.72,0,0,,,,
"2023-07-20T15:42:04.04-04:00","TRACKPOINT",40.728134,-74.254226,45.95752,4.716,,20.45,3,0,,,,
"2023-07-20T15:42:06.042-04:00","TRACKPOINT",40.728167,-74.254356,44.892517,4.662,,20.3,0,0,,,,
"2023-07-20T15:42:08.038-04:00","TRACKPOINT",40.728216,-74.25448,43.154297,4.598,,19.84,0,0,,,,
"2023-07-20T15:42:10.03-04:00","TRACKPOINT",40.728276,-74.254621,43.139893,4.613,,22.32,0,0,,,,
"2023-07-20T15:42:12.038-04:00","TRACKPOINT",40.728325,-74.254755,43.168945,4.28,,21.53,0,0,,,,
"2023-07-20T15:42:14.035-04:00","TRACKPOINT",40.728355,-74.254898,41.846619,3.967,,21.1,0,0,,,,
"2023-07-20T15:42:16.039-04:00","TRACKPOINT",40.728395,-74.255028,39.778564,3.79,,20.99,0,0,,,,
"2023-07-20T15:42:18.043-04:00","TRACKPOINT",40.728397,-74.255168,40.363892,3.97,,21.1,0,0,,,,
"2023-07-20T15:42:20.038-04:00","TRACKPOINT",40.728438,-74.25531,40.169678,4.121,,23.04,0,0,,,,
"2023-07-20T15:42:22.038-04:00","TRACKPOINT",40.728463,-74.255479,39.381958,4.1,,25.74,0,0,,,,
"2023-07-20T15:42:24.031-04:00","TRACKPOINT",40.728502,-74.255659,40.042542,4.112,,29.59,0,0,,,,
"2023-07-20T15:42:26.026-04:00","TRACKPOINT",40.728545,-74.255844,39.486877,4.97,,27.29,0,0,,,,
"2023-07-20T15:42:27.031-04:00","TRACKPOINT",40.728585,-74.255959,40.777588,5.015,,33.48,0,0,,,,
"2023-07-20T15:42:29.033-04:00","TRACKPOINT",40.728598,-74.256164,40.598938,4.608,,32.11,0,0,,,,
"2023-07-20T15:42:31.032-04:00","TRACKPOINT",40.728636,-74.256361,38.821045,4.12,,30.38,0,0,,,,
"2023-07-20T15:42:33.031-04:00","TRACKPOINT",40.728655,-74.256559,36.067139,4.089,,32.54,0,0,,,,
"2023-07-20T15:42:35.029-04:00","TRACKPOINT",40.728724,-74.256768,36.286743,4.918,,34.42,0,0,,,,
"2023-07-20T15:42:37.028-04:00","TRACKPOINT",40.72877,-74.256971,35.685791,4.897,,33.84,0,0,,,,
"2023-07-20T15:42:39.031-04:00","TRACKPOINT",40.728817,-74.257187,37.947388,4.464,,35.96,0,0,,,,
"2023-07-20T15:42:40.03-04:00","TRACKPOINT",40.728865,-74.257294,38.00415,4.816,,34.27,0,0,,,,
"2023-07-20T15:42:42.024-04:00","TRACKPOINT",40.728936,-74.257498,38.778564,4.513,,34.88,0,0,,,,
"2023-07-20T15:42:44.029-04:00","TRACKPOINT",40.729007,-74.257701,37.485413,4.966,,31.97,0,0,,,,
"2023-07-20T15:42:46.032-04:00","TRACKPOINT",40.729079,-74.257902,38.749878,5.432,,32.58,0,0,,,,
"2023-07-20T15:42:48.032-04:00","TRACKPOINT",40.729109,-74.258104,39.722168,5.497,,29.84,0,0,,,,
"2023-07-20T15:42:50.026-04:00","TRACKPOINT",40.729171,-74.258274,39.782104,4.672,,27.61,0,0,,,,
"2023-07-20T15:42:52.029-04:00","TRACKPOINT",40.729256,-74.258439,38.234375,4.325,,27.29,0,0,,,,
"2023-07-20T15:42:54.032-04:00","TRACKPOINT",40.729285,-74.25861,39.444031,4.908,,25.63,0,0,,,,
"2023-07-20T15:42:56.031-04:00","TRACKPOINT",40.729328,-74.258758,40.021851,4.41,,22.72,0,0,,,,
"2023-07-20T15:42:58.027-04:00","TRACKPOINT",40.729373,-74.258906,40.442993,4.067,,27,0,0,,,,
"2023-07-20T15:43:00.027-04:00","TRACKPOINT",40.729443,-74.259051,40.742676,4.24,,25.02,0,0,,,,
"2023-07-20T15:43:02.033-04:00","TRACKPOINT",40.729495,-74.259186,39.979187,4.576,,24.95,0,0,,,,
"2023-07-20T15:43:04.025-04:00","TRACKPOINT",40.729516,-74.259317,40.983032,5.313,,22.79,0,0,,,,
"2023-07-20T15:43:06.033-04:00","TRACKPOINT",40.729545,-74.259434,40.958191,5.213,,21.74,0,0,,,,
"2023-07-20T15:43:08.034-04:00","TRACKPOINT",40.729588,-74.259561,41.652405,4.662,,19.84,0,0,,,,
"2023-07-20T15:43:10.035-04:00","TRACKPOINT",40.729633,-74.259666,42.46228,4.468,,21.92,0,0,,,,
"2023-07-20T15:43:12.029-04:00","TRACKPOINT",40.729684,-74.259778,40.84552,4.44,,21.2,3,0,,,,
"2023-07-20T15:43:14.026-04:00","TRACKPOINT",40.729712,-74.259911,41.789673,4.234,,20.2,0,0,,,,
"2023-07-20T15:43:16.028-04:00","TRACKPOINT",40.729757,-74.260052,39.426086,4.562,,22.43,0,0,,,,
"2023-07-20T15:43:18.028-04:00","TRACKPOINT",40.729794,-74.260194,37.691345,4.973,,20.63,0,0,,,,
"2023-07-20T15:43:20.031-04:00","TRACKPOINT",40.729814,-74.260345,37.831909,4.505,,21.35,0,0,,,,
"2023-07-20T15:43:22.028-04:00","TRACKPOINT",40.729844,-74.260487,39.173462,5.289,,23.54,0,0,,,,
"2023-07-20T15:43:24.039-04:00","TRACKPOINT",40.729896,-74.260615,39.843506,4.818,,24.16,0,0,,,,
"2023-07-20T15:43:26.028-04:00","TRACKPOINT",40.729956,-74.260749,40.467407,4.796,,23.36,0,0,,,,
"2023-07-20T15:43:28.033-04:00","TRACKPOINT",40.730019,-74.260897,42.640747,5.288,,26.53,0,0,,,,
"2023-07-20T15:43:30.03-04:00","TRACKPOINT",40.73011,-74.261033,40.634216,6.597,,25.56,0,0,,,,
"2023-07-20T15:43:32.027-04:00","TRACKPOINT",40.730122,-74.261186,39.37793,4.733,,25.74,0,0,,,,
"2023-07-20T15:43:34.032-04:00","TRACKPOINT",40.730176,-74.26134,39.001221,4.306,,24.44,0,0,,,,
"2023-07-20T15:43:36.032-04:00","TRACKPOINT",40.730215,-74.261516,37.929932,4.03,,29.02,0,0,,,,
"2023-07-20T15:43:38.03-04:00","TRACKPOINT",40.730246,-74.261671,37.821228,5.844,,25.09,0,0,,,,
"2023-07-20T15:43:40.026-04:00","TRACKPOINT",40.730285,-74.261818,38.389893,5.259,,26.53,0,0,,,,
"2023-07-20T15:43:54.032-04:00","TRACKPOINT",40.730671,-74.263198,34.096069,6.072,,33.95,0,0,,,,
"2023-07-20T15:43:56.029-04:00","TRACKPOINT",40.730709,-74.26342,35.390991,6.492,,34.31,0,0,,,,
"2023-07-20T15:43:58.029-04:00","TRACKPOINT",40.73075,-74.263613,34.976624,6.328,,33.8,0,0,,,,
"2023-07-20T15:43:59.03-04:00","TRACKPOINT",40.730829,-74.263699,33.603882,5.428,,32.44,0,0,,,,
"2023-07-20T15:44:01.031-04:00","TRACKPOINT",40.730958,-74.263809,34.514954,6.016,,31.03,0,3,,,,
"2023-07-20T15:44:03.028-04:00","TRACKPOINT",40.73107,-74.26369,32.877014,5.722,,29.34,0,0,,,,
"2023-07-20T15:44:05.029-04:00","TRACKPOINT",40.731218,-74.263593,32.517334,5.555,,29.74,0,0,,,,
"2023-07-20T15:44:07.033-04:00","TRACKPOINT",40.731365,-74.26351,33.345215,5.18,,29.99,0,0,,,,
"2023-07-20T15:44:09.032-04:00","TRACKPOINT",40.731512,-74.263418,31.535034,5.534,,32.94,0,0,,,,
"2023-07-20T15:44:10.032-04:00","TRACKPOINT",40.731597,-74.263374,30.226501,7.016,,34.34,0,0,,,,
"2023-07-20T15:44:12.031-04:00","TRACKPOINT",40.731706,-74.26326,31.873047,7.653,,30.67,0,0,,,,
"2023-07-20T15:44:14.032-04:00","TRACKPOINT",40.731873,-74.263181,31.737,5.711,,34.88,0,3,,,,
"2023-07-20T15:44:16.025-04:00","TRACKPOINT",40.731978,-74.263049,34.930115,5.016,,29.74,0,0,,,,
"2023-07-20T15:44:45.328-04:00","SEGMENT_END_MANUAL",,,,,,,,,,,,
"2023-07-20T16:56:56.369-04:00","SEGMENT_START_MANUAL",,,,,,,,,,,,
"2023-07-20T16:57:56.017-04:00","TRACKPOINT",40.731978,-74.263127,38.978394,4.941,,17.82,0,0,,,,
"2023-07-20T16:57:58.024-04:00","TRACKPOINT",40.731895,-74.263197,40.193298,4.822,,16.67,0,0,,,,
"2023-07-20T16:58:01.028-04:00","TRACKPOINT",40.731783,-74.263273,40.599243,5.206,,17.14,0,0,,,,
"2023-07-20T16:58:03.017-04:00","TRACKPOINT",40.731699,-74.263325,41.990356,6.235,,16.67,0,0,,,,
"2023-07-20T16:58:06.027-04:00","TRACKPOINT",40.73159,-74.263377,41.897705,5.955,,12.96,0,0,,,,
"2023-07-20T16:58:09.025-04:00","TRACKPOINT",40.731481,-74.263459,45.139221,6.422,,19.4,0,0,,,,
"2023-07-20T16:58:11.022-04:00","TRACKPOINT",40.731385,-74.26351,45.883545,5.263,,18.65,0,0,,,,
"2023-07-20T16:58:14.028-04:00","TRACKPOINT",40.731282,-74.263579,48.535095,5.468,,18.43,0,0,,,,
"2023-07-20T16:58:17.029-04:00","TRACKPOINT",40.731185,-74.263686,48.444458,8.26,,16.6,0,0,,,,
"2023-07-20T16:58:20.03-04:00","TRACKPOINT",40.731048,-74.263751,48.986633,5.602,,19.8,0,0,,,,
"2023-07-20T16:58:23.029-04:00","TRACKPOINT",40.73094,-74.263817,47.699219,5.916,,18.9,0,0,,,,
"2023-07-20T16:58:25.029-04:00","TRACKPOINT",40.730908,-74.26393,48.26947,5.484,,18.4,0,0,,,,
"2023-07-20T16:58:27.04-04:00","TRACKPOINT",40.730921,-74.264058,48.360718,5.016,,20.88,0,0,,,,
"2023-07-20T16:58:29.034-04:00","TRACKPOINT",40.730956,-74.264203,48.125122,4.427,,24.95,0,0,,,,
"2023-07-20T16:58:31.028-04:00","TRACKPOINT",40.731004,-74.264349,46.625671,5.224,,24.59,0,0,,,,
"2023-07-20T16:58:33.031-04:00","TRACKPOINT",40.731064,-74.264507,45.494324,5.569,,26.86,0,0,,,,
"2023-07-20T16:58:35.022-04:00","TRACKPOINT",40.731121,-74.264667,46.331787,6.741,,26.78,0,0,,,,
"2023-07-20T16:58:37.027-04:00","TRACKPOINT",40.731179,-74.264825,44.78241,6.329,,25.88,0,0,,,,
"2023-07-20T16:58:39.024-04:00","TRACKPOINT",40.731229,-74.264991,43.439758,5.252,,25.78,0,0,,,,
"2023-07-20T16:58:41.022-04:00","TRACKPOINT",40.731273,-74.265104,44.39447,4.708,,17.68,0,3,,,,
"2023-07-20T16:58:44.027-04:00","TRACKPOINT",40.731323,-74.265212,43.822083,6.232,,9.68,0,0,,,,
"2023-07-20T16:58:47.024-04:00","TRACKPOINT",40.731323,-74.265226,43.272644,7.848,,2.02,0,0,,,,
"2023-07-20T16:58:48.027-04:00","TRACKPOINT",40.731327,-74.265223,44.019165,7.15,,0,0,0,,,,
"2023-07-20T16:58:54.028-04:00","TRACKPOINT",40.731319,-74.265184,43.540527,7.071,,0,0,0,,,,
"2023-07-20T16:58:55.017-04:00","TRACKPOINT",40.731333,-74.265252,42.6073,6.906,,13.14,0,0,,,,
"2023-07-20T16:58:57.025-04:00","TRACKPOINT",40.731332,-74.265383,44.102051,6.548,,15.55,0,0,,,,
"2023-07-20T16:59:00.024-04:00","TRACKPOINT",40.731226,-74.265526,46.439697,6.913,,18.14,0,0,,,,
"2023-07-20T16:59:02.027-04:00","TRACKPOINT",40.73114,-74.265612,44.575073,5.677,,19.87,0,0,,,,
"2023-07-20T16:59:04.026-04:00","TRACKPOINT",40.731057,-74.265698,42.813171,4.973,,18.9,0,0,,,,
"2023-07-20T16:59:06.027-04:00","TRACKPOINT",40.730967,-74.265788,43.605835,5.197,,21.1,0,0,,,,
"2023-07-20T16:59:08.015-04:00","TRACKPOINT",40.730862,-74.265866,43.589844,6.437,,24.01,0,0,,,,
"2023-07-20T16:59:10.029-04:00","TRACKPOINT",40.730768,-74.265939,45.465393,5.537,,22.75,0,0,,,,
"2023-07-20T16:59:12.028-04:00","TRACKPOINT",40.730661,-74.266027,44.558655,5.356,,26.1,0,0,,,,
"2023-07-20T16:59:15.038-04:00","TRACKPOINT",40.730706,-74.266207,47.338867,5.142,,21.89,0,0,,,,
"2023-07-20T16:59:17.029-04:00","TRACKPOINT",40.730768,-74.266369,47.001953,5.396,,29.59,0,0,,,,
"2023-07-20T16:59:19.032-04:00","TRACKPOINT",40.730826,-74.266542,47.340942,5.818,,29.45,0,0,,,,
"2023-07-20T16:59:20.027-04:00","TRACKPOINT",40.730863,-74.26669,46.016724,6.038,,33.98,0,0,,,,
"2023-07-20T16:59:21.028-04:00","TRACKPOINT",40.730887,-74.266809,45.526123,5.989,,33.95,0,0,,,,
"2023-07-20T16:59:22.028-04:00","TRACKPOINT",40.730913,-74.266928,43.919678,6.121,,33.48,0,3,,,,
"2023-07-20T16:59:24.029-04:00","TRACKPOINT",40.730976,-74.267115,42.465454,6.333,,34.27,0,0,,,,
"2023-07-20T16:59:25.028-04:00","TRACKPOINT",40.731013,-74.267244,40.263672,6.932,,34.92,0,0,,,,
"2023-07-20T16:59:26.028-04:00","TRACKPOINT",40.731056,-74.267352,40.248718,7.958,,37.04,0,0,,,,
"2023-07-20T16:59:27.025-04:00","TRACKPOINT",40.731096,-74.267528,36.971008,7.015,,40.36,0,0,,,,
"2023-07-20T16:59:28.023-04:00","TRACKPOINT",40.731136,-74.267657,36.113647,6.862,,40.9,0,3,,,,
"2023-07-20T16:59:29.023-04:00","TRACKPOINT",40.731173,-74.267783,35.35199,6.656,,42.88,0,0,,,,
"2023-07-20T16:59:30.024-04:00","TRACKPOINT",40.731215,-74.267911,34.873718,5.697,,43.56,0,0,,,,
"2023-07-20T16:59:31.028-04:00","TRACKPOINT",40.731252,-74.268065,32.683167,5.632,,46.94,0,0,,,,
"2023-07-20T16:59:32.029-04:00","TRACKPOINT",40.731301,-74.268238,28.366577,5.765,,49.07,0,3,,,,
"2023-07-20T16:59:33.027-04:00","TRACKPOINT",40.731338,-74.268392,27.685486,6.39,,48.96,0,0,,,,
"2023-07-20T16:59:34.027-04:00","TRACKPOINT",40.731368,-74.268537,26.791382,6.677,,45.68,0,0,,,,
"2023-07-20T16:59:35.025-04:00","TRACKPOINT",40.731417,-74.268687,27.40509,7.734,,49.9,0,3,,,,
"2023-07-20T16:59:36.024-04:00","TRACKPOINT",40.731462,-74.268891,23.809448,6.263,,55.01,0,0,,,,
"2023-07-20T16:59:37.026-04:00","TRACKPOINT",40.731512,-74.269058,22.465698,6.331,,53.53,0,3,,,,
"2023-07-20T16:59:38.027-04:00","TRACKPOINT",40.731568,-74.269211,22.432495,6.708,,53.57,0,0,,,,
"2023-07-20T16:59:39.026-04:00","TRACKPOINT",40.731621,-74.269385,21.263123,6.229,,56.66,0,3,,,,
"2023-07-20T16:59:40.026-04:00","TRACKPOINT",40.731678,-74.269556,20.628296,6.803,,56.16,0,0,,,,
"2023-07-20T16:59:41.027-04:00","TRACKPOINT",40.731729,-74.269705,20.990417,7.06,,54.4,0,0,,,,
"2023-07-20T16:59:42.014-04:00","TRACKPOINT",40.731783,-74.269852,21.406189,6.371,,52.02,0,3,,,,
"2023-07-20T16:59:43.029-04:00","TRACKPOINT",40.73184,-74.27001,22.237976,6.096,,53.39,0,0,,,,
"2023-07-20T16:59:44.027-04:00","TRACKPOINT",40.731887,-74.270167,20.506287,6.324,,50.33,0,3,,,,
"2023-07-20T16:59:45.026-04:00","TRACKPOINT",40.731924,-74.270324,20.920105,5.768,,46.58,0,0,,,,
"2023-07-20T16:59:46.028-04:00","TRACKPOINT",40.731971,-74.270471,19.485046,5.938,,45.58,0,0,,,,
"2023-07-20T16:59:47.027-04:00","TRACKPOINT",40.732002,-74.270592,18.886597,6.568,,38.59,0,0,,,,
"2023-07-20T16:59:49.027-04:00","TRACKPOINT",40.732059,-74.270716,19.53064,6.912,,23.47,0,3,,,,
"2023-07-20T16:59:53.027-04:00","TRACKPOINT",40.732031,-74.270845,15.07605,5.517,,11.99,0,3,,,,
"2023-07-20T16:59:56.026-04:00","TRACKPOINT",40.732066,-74.270981,14.00708,5.061,,16.6,0,0,,,,
"2023-07-20T16:59:59.028-04:00","TRACKPOINT",40.732129,-74.27114,13.206909,4.623,,19.73,0,0,,,,
"2023-07-20T17:00:04.026-04:00","TRACKPOINT",40.732179,-74.271239,12.640503,4.631,,2.95,0,0,,,,
"2023-07-20T17:00:05.028-04:00","TRACKPOINT",40.732178,-74.271257,13.421936,5.022,,7.81,0,0,,,,
"2023-07-20T17:00:06.029-04:00","TRACKPOINT",40.732177,-74.271252,13.585693,4.682,,0,0,0,,,,
"2023-07-20T17:00:19.029-04:00","TRACKPOINT",40.732209,-74.271241,12.1922,5.415,,0,0,0,,,,
"2023-07-20T17:00:20.028-04:00","TRACKPOINT",40.732225,-74.271264,12.356384,5.168,,8.5,0,0,,,,
"2023-07-20T17:00:23.025-04:00","TRACKPOINT",40.732247,-74.271387,12.038818,4.339,,12.71,0,0,,,,
"2023-07-20T17:00:26.029-04:00","TRACKPOINT",40.732224,-74.271553,10.163208,4.789,,14,0,0,,,,
"2023-07-20T17:00:30.027-04:00","TRACKPOINT",40.732215,-74.27171,7.40213,7.772,,11.23,0,0,,,,
"2023-07-20T17:00:33.024-04:00","TRACKPOINT",40.732212,-74.271836,7.254974,5.961,,10.94,0,3,,,,
"2023-07-20T17:00:36.026-04:00","TRACKPOINT",40.73218,-74.271961,6.187714,7.056,,16.63,0,0,,,,
"2023-07-20T17:00:39.027-04:00","TRACKPOINT",40.732194,-74.272122,6.299866,6.474,,16.38,0,0,,,,
"2023-07-20T17:00:42.031-04:00","TRACKPOINT",40.732118,-74.272245,7.175934,5.933,,18.29,0,0,,,,
"2023-07-20T17:00:45.028-04:00","TRACKPOINT",40.732061,-74.272347,6.980621,6.984,,15.8,0,0,,,,
"2023-07-20T17:00:48.032-04:00","TRACKPOINT",40.732019,-74.272457,6.603424,5.889,,11.02,0,0,,,,
"2023-07-20T17:00:52.029-04:00","TRACKPOINT",40.731954,-74.272558,8.063751,5.77,,11.84,0,0,,,,
"2023-07-20T17:00:55.032-04:00","TRACKPOINT",40.731836,-74.27257,8.780334,5.185,,10.91,0,0,,,,
"2023-07-20T17:00:58.028-04:00","TRACKPOINT",40.731721,-74.272617,7.893188,4.971,,14.62,0,0,,,,
"2023-07-20T17:01:00.028-04:00","TRACKPOINT",40.731634,-74.272655,6.51474,4.87,,13.1,0,0,,,,
"2023-07-20T17:01:03.029-04:00","TRACKPOINT",40.731522,-74.272688,6.069885,6.412,,11.56,0,0,,,,
"2023-07-20T17:01:07.031-04:00","TRACKPOINT",40.731433,-74.272639,8.926727,4.208,,3.82,0,0,,,,
"2023-07-20T17:01:09.03-04:00","TRACKPOINT",40.731399,-74.272608,9.25116,4.822,,3.56,0,0,,,,
"2023-07-20T17:01:10.034-04:00","TRACKPOINT",40.731385,-74.272603,9.229553,4.405,,0,0,0,,,,
